A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12
34.31754751,366.7055555,16.49995925,0.038932221,0.038195237,10.74844486,-8.147724879,0.253214578,-4.351420734,0.010772691,0.010039811,-2.816151568,1192.522816,4737.155506,495.4223408,0.077219544,0.058109517,504.6096277
25.99198527,408.1085509,15.28652274,-0.62780857,-0.083751068,12.94106739,0.731295094,5.034777819,-1.783627039,-0.012519501,-0.018315483,3.321513579,888.4411334,5335.028826,488.461027,-5.48778065,-0.708023766,476.1119928
27.28376442,429.8959136,16.3927719,-6.235893441,-0.5468171,14.06298001,-36.42581528,-6.171531568,-2.603783616,-0.34162065,0.914916616,-12.52052268,951.287971,5833.084647,460.0272795,-2.151619844,5.731138175,532.7531697
52.35411006,423.7126919,16.24654882,0.018908705,0.019222443,27.39866634,8.56e-06,-8.39e-06,2.62e-05,-0.177500888,-0.007418824,-6.09e-06,1784.417939,5635.289727,597.8333886,-0.017109788,-0.012195724,925.4268686
43.83411164,415.5056363,18.08173856,0.019324864,0.008838978,21.85241148,-4.052751721,0.644835855,-0.492838485,-0.000689804,-0.004806079,-0.534288756,1484.599614,5387.369986,599.1512822,-0.035479809,-0.040766173,708.4684623
2.668660349,431.4022679,10.97214499,0.02848679,0.029218238,-2.124918225,-1.46e-05,2.94e-05,4.2e-06,4.39e-06,1.78e-05,1.83e-05,126.3452889,5225.627686,387.4813738,7.99e-05,5.85e-05,-36.18034326
22.45277759,408.7419207,7.251586567,0.281073878,0.290599967,3.004901452,0.0662596,0.003973772,-0.000359133,40.9817468,-1.371571505,0.033819314,752.252765,5048.472208,479.9997961,-0.151854609,0.011500343,148.6376215
22.31190274,408.3906031,7.973286339,0.095785265,0.096644712,2.99974032,-9.16e-05,0.000147868,6.44e-05,36.30547657,-1.270584607,1.89e-05,762.914151,5041.44161,483.7528837,-0.166313546,0.00771779,148.9457151
40.15816946,353.1091812,9.498936326,0.017311603,0.018343364,21.53813969,-5.96e-05,3.35e-05,-9.3e-06,5.69e-06,1.23e-05,1.45e-05,1300.685541,4652.710213,427.5732781,2.31e-05,-4.07e-05,740.0296048
22.50673751,408.8527633,14.00724775,0.440034946,0.270157399,1.285167824,1.31e-06,-8.32e-06,-2.11e-06,4.04e-06,2.78e-06,6.62e-06,778.3423116,5185.520074,372.0120785,0.000169537,2.64e-05,116.5661607
36.44705512,396.1727553,15.14490335,0.237414996,0.471299201,12.60842814,-7.390428167,-3.480125538,-2.313683978,0.125817285,0.221558082,-5.820192474,1229.151856,5094.085494,532.8624977,0.907172516,1.524693937,510.0679561
22.08847954,408.6538007,7.506478649,0.032721764,0.033293917,2.843267902,-2.12e-05,0.000132215,-1.35e-05,-37.99991134,2.486275503,-5.55e-05,756.5077936,5046.740701,481.4547091,0.146153637,-0.017156892,148.9338889
28.36086001,411.6796421,-0.436796307,0.005712118,-0.004378269,12.36573442,2.315037525,14.56552374,-8.086658826,0.001430098,-0.001881153,11.00134743,984.0477688,5275.095999,-18.5735793,1.016031013,-2.404894323,441.5101091
13.99862252,414.4839521,12.03241715,-6.371805452,-6.214640668,3.030944151,5.87e-05,-0.000138959,0.123019156,12.93617707,-0.506717492,-2.87e-05,899.6807059,5210.16785,541.3667784,-0.305944051,-0.219184541,309.1285408
34.97106653,304.1696929,10.11850047,0.23656157,0.200218461,17.01820708,-0.000338404,-3.39e-05,0.004478114,0.602032203,-22.07554233,0.000433349,1075.106395,3953.480439,351.1121244,0.004958337,0.061462282,594.6440665
37.29645935,311.1097037,25.96100317,0.02945645,0.041888056,16.50328629,0.25971386,-0.34214186,-4.959742192,-0.008026071,-0.01070748,-0.054835186,1241.027964,3674.898082,447.4833075,-0.010876663,-0.428713289,499.0196833
49.3159031,415.2423384,19.80083998,0.027629956,0.019609581,25.57167331,0.000118038,2.13e-05,0.00309059,-3.062521044,-0.078736806,5.46e-05,1670.190275,5450.295552,590.2378976,0.131674514,0.284608645,848.7253885
28.3519218,409.8281633,3.440796244,0.002975598,-0.003943008,12.46528624,2.305375866,4.613931168,6.827308327,-0.000581084,0.001770536,4.099674672,982.1720231,5245.640514,79.0453875,-0.402349143,2.000808693,440.6695955
33.00243479,311.8748209,21.38446463,1.115508879,2.19075635,7.532319487,-8.554463255,0.26615836,-4.095404855,0.249518833,0.735963226,-3.225271426,1146.70221,3708.015437,406.7447859,192.8904818,89.32650972,400.8911355
36.33725345,402.79358,18.7476458,-28.81494717,-5.837210158,16.22805113,-6.558771931,-4.990455183,-11.83252003,-26.40231408,-21.51557247,-4.98719294,1234.101343,5186.556351,549.8617947,-293.589367,-147.596141,534.7807917
26.08014535,406.9846514,14.75452746,0.845060996,0.574721692,12.80856002,0.840992836,-5.297515869,-0.878842826,0.798390644,0.042718307,-2.915210678,903.8705553,5208.888056,458.1146534,16.90129438,-1.157541379,468.5336441
52.01904646,412.825654,21.79506827,0.020048343,0.017924458,26.9919022,2.52e-06,2.41e-05,9.78e-08,9.16e-06,1.83e-06,1.23e-05,1768.123718,5456.516281,618.5767579,9.87e-05,1.09e-05,908.9823349
36.39701703,318.0809715,12.46199871,0.062031585,0.037150503,18.34158437,-1.63e-05,-7.53e-05,7.67e-06,-2.31e-05,-1.05e-05,-9.98e-05,1149.684289,4150.667439,391.1110287,-0.000186359,-1.24e-05,642.8542718
40.40967167,350.6534456,13.30639914,0.016479134,0.013448621,21.39544806,5.07e-05,-3.62e-05,-6.17e-06,-1.06e-05,5.97e-06,-6.34e-06,1314.291395,4608.915566,451.2359918,-2.16e-05,5.1e-05,735.3051008
21.88865415,338.4707541,44.28939984,84.48397851,16.33715697,12.33862627,0.334855,-0.369799368,24.35353986,47.36120737,11.4324507,-0.116661392,737.3407607,4040.081986,609.6869085,881.5381628,319.1160679,158.9812931
34.11713222,268.2099118,22.3107584,0.103644669,0.053731184,5.909944884,-8.051529846,-0.8467431,-7.643487131,0.054272393,0.022918932,-4.176817908,1192.678901,3260.174389,397.7603176,0.611709708,0.199719993,453.0176777
40.31648062,343.4602419,15.8819914,21.84997351,0.307126433,21.95993685,7.82e-05,-1.7e-05,-4.7e-06,-2.72e-05,3.9e-05,-1.13e-05,1313.724213,4563.058521,465.99423,147.9557128,-13.19921307,741.4490974
25.49829044,407.126016,15.67889054,-0.803955001,0.20604876,12.47499573,0.459728486,-5.033414896,-1.596375015,-0.138378549,0.227729478,-2.67904905,855.976435,5357.794428,454.5529773,-0.870725057,1.414386521,478.7342747
37.73440213,420.7395849,14.71558499,-0.276171698,-0.442227972,18.82003973,0.000374736,0.000169775,0.035703091,2.558080776,0.004238642,0.000261025,1291.611665,5463.549664,583.3185059,0.272770329,0.86580781,613.5329667
35.3217415,386.829748,17.18936033,-1.069810125,-1.189283864,12.27492778,-7.784078548,0.510818729,2.721976234,0.342877841,0.025377475,-2.555052115,1220.567423,4966.564482,537.1477318,-21.71440045,-31.31471946,511.1633869
26.2325902,408.3258521,15.25463645,0.021406269,0.020888636,12.8624361,0.839128368,5.003650931,1.262897108,-0.002084903,-0.001059166,3.401204173,899.9713952,5330.641222,496.2222453,-0.003815071,0.02872115,473.1769488
38.76168049,343.4640373,7.994000258,0.022050995,0.016412189,20.61009532,2.41e-05,4.37e-05,-2.32e-06,-4.1e-06,-4.49e-06,-3.97e-05,1242.733271,4517.485594,400.6740481,-4.28e-05,-8.07e-05,712.279869
25.13694659,398.2778848,18.78923153,-36.27758278,-2.100765814,14.34327924,0.454913819,-5.536390827,109.8030614,39.02009016,1.137802643,-2.953965231,871.3508297,5085.440728,389.5270473,-313.7429813,-18.27255273,475.3346772
25.53151784,405.68614,13.33677068,0.272793027,0.479300125,12.72858811,0.57720068,-5.592915586,-0.959209191,0.71538602,0.034157721,-2.964988643,873.122394,5173.449175,374.6318771,0.377202359,-4.443047856,459.9726007
45.17361887,380.4166356,15.39933437,0.016374274,0.015372137,24.1172236,2e-05,8.38e-06,0.000328284,-0.021598743,0.933014712,1.39e-05,1499.278375,5026.564149,517.5642743,0.000978477,-0.001063655,818.66479
19.17298666,432.6595423,16.02653206,11.89501897,-2.78446807,22.16562936,0.707236453,2.674096011,1.758034633,-0.994524885,3.855836927,6.957650539,845.8742233,5352.382777,437.7435412,-6.268102382,24.30283938,500.301992
51.33640457,414.0560969,18.16837323,0.021256506,0.021617853,27.00752068,-1.31e-05,5.65e-06,-1.97e-06,2.99e-06,-7.84e-06,-3.75e-06,1738.909003,5492.334503,594.7300463,3.24e-06,-3.56e-05,909.2519842
40.86599588,409.108003,17.84866581,0.308274089,0.400594233,19.22691547,-5.453663594,0.473492086,-1.156377372,0.071932568,0.158201003,-1.326227149,1364.767791,5233.923122,580.2978626,7.194576142,9.566143655,619.1412499
51.69479913,417.7902078,17.91550996,0.022022383,0.020380975,27.17029341,-6.63e-06,2.71e-05,-0.003242168,0.496695768,-0.162213758,8.3e-06,1752.765691,5532.183366,592.4067652,-0.064357897,-0.045952878,909.4691773
33.82833868,345.8686924,13.99010421,0.111964097,0.11142319,10.0984479,-8.318373054,-0.217202131,-6.341195572,0.042097845,0.043409506,-3.440575776,1192.715218,4483.546242,443.165977,0.207573211,-0.007995504,517.9715088
48.12375559,418.6215661,17.85045876,4.125114417,0.974857263,24.91806443,-1.712932637,-0.74515603,-0.313882265,2.066288735,1.06631343,-1.056662504,1629.25992,5504.793332,588.9308054,42.42210799,27.09582051,827.0485692
50.80713658,411.0538822,17.76418929,7.450554624,0.140058181,26.81382553,1.73e-05,4.1e-06,1.68e-05,6.2e-06,1.46e-05,9.95e-06,1717.989187,5461.235966,587.9085,47.68284903,-5.431301434,904.0974738
40.7430149,318.8662683,16.39929349,0.025096817,0.023047579,19.59666703,11.49826596,-0.407741518,2.584049391,0.006655416,0.002694267,-11.99284925,1331.517955,4162.016146,439.5650698,-2.483836267,-2.611614229,691.4637609
39.32588729,288.8328276,17.84479899,0.005678328,0.014691852,17.48773741,32.73707404,-0.311771142,3.443926464,-0.002168688,-0.000965615,2.560780371,1276.761097,3631.171639,389.581634,-0.09211572,-0.014132396,613.3210387
25.81903675,279.0136784,22.72683293,0.018061408,0.026363672,8.033295651,0.708496286,0.026641212,-8.21835419,0.006740133,0.006075903,0.241793973,897.49737,3219.115626,218.2171492,0.734930204,0.042458864,456.3003624
21.59328948,409.2124179,6.16325385,0.033622667,0.033301738,2.520872678,-4.92e-05,0.000172601,-2.72e-05,48.03931469,-1.458175685,0.00026041,743.0733105,5059.902947,474.5359613,-0.170376218,0.015687345,151.9847582
38.54846571,337.2114757,12.38354738,2.839916881,0.134870252,20.15525324,-7.77e-05,-1.76e-05,1.27e-05,5.54e-06,1.23e-05,6.82e-06,1239.368684,4421.435865,421.8814248,18.34335033,-1.531586513,697.4705118
48.56340502,394.0920402,18.99859663,22.14786522,0.461831476,26.60864365,-4.46e-05,-1.12e-05,5.82e-05,1.97e-05,-9.16e-06,-3.91e-05,1631.585588,5260.054516,573.6820208,143.733109,-15.66044486,877.5888306
44.28109432,375.1458936,15.03129731,0.01639934,0.016686497,23.64381103,-4.29e-06,-8.88e-06,-2.61e-06,-3.36e-06,4.34e-06,1.34e-05,1464.934297,4952.655656,505.7981816,2.79e-05,1.56e-06,804.0910122
23.40705842,378.2655174,20.97062417,49.69158257,10.57054869,7.862613895,7.13e-05,3.22e-05,-8.58e-05,-4.65e-05,2.51e-05,9.65e-05,781.2319075,4776.661812,494.2808647,576.7962597,316.3182094,201.2130525
38.81570151,420.0252412,15.76479657,-0.114416433,-0.214798296,20.22079873,6.305650524,9.270485005,-0.101805954,-0.066448197,-0.110910773,9.358579252,1328.454202,5482.232032,585.7538852,-0.772576097,-1.065929972,676.5622861
45.73409373,361.390018,17.52376368,0.017142492,0.01690932,22.83322197,12.56241084,-0.497060753,2.048644212,0.000210638,-0.00041306,0.097096181,1523.465604,4738.091932,516.6590109,-0.020777955,-0.01696172,782.0743475
20.34556099,420.1864014,8.403037296,3.038549074,-6.719109938,17.69434471,0.614744686,-2.597757747,1.417692035,-2.434958222,0.717174804,-5.056904046,844.9531239,5326.902714,439.0258118,-40.73435861,1.378213529,459.2612021
21.99185112,408.517288,7.763757119,-0.027663069,-0.02274679,2.823230636,0.056305672,0.065012051,0.001643611,37.75509215,-1.31893426,0.059879158,759.2955824,5044.048134,482.713495,-0.233765121,-0.071388851,148.9716707
34.8174705,301.8313149,9.994400299,-0.015736609,-0.013705203,16.57947248,-7.28e-05,3.73e-05,-0.001040895,-0.440970854,22.86234821,-7.4e-05,1067.202184,3927.664826,347.4463602,0.022001477,0.015283874,588.3849539
31.41918962,408.7447431,15.52038961,0.042104599,0.042356752,12.64421471,-8.24e-06,-9.21e-06,-7.2e-05,-1.576952467,-1.064355864,-1.06e-05,1056.491385,5185.797515,514.4745665,0.420362777,0.653132314,433.979369
40.94063365,417.1710176,17.97036839,0.092441091,0.158734373,21.31982098,5.26476218,1.624850888,-0.021164416,0.001807172,0.018396076,2.895545616,1365.756421,5454.93362,599.6667035,2.683828441,4.178222619,699.8499443
22.08861834,408.6538571,7.506705954,0.032166589,0.033283321,2.843882652,-3.7e-05,-0.000134683,-6.15e-05,39.35333459,-1.336266291,7.89e-05,756.5078575,5046.739249,481.4546374,-0.145772151,0.0173759,148.9344381
38.51628932,337.244117,12.41098357,0.02377083,0.017813993,20.14644906,-9.91e-05,-3.11e-05,-0.000254917,0.361117122,-8.77797533,-2.19e-05,1238.036128,4420.677501,421.933359,-0.006633306,-7.81e-05,695.9652238
40.23520707,407.8881354,19.93367132,24.41725713,8.077459265,38.19793355,0.101295771,-13.9945756,-1.967706228,11.42706139,3.539973632,-22.16316194,815.5156015,5395.21258,427.3036217,71.99317472,22.29426291,484.8442317
34.31877808,366.7037757,16.50048532,0.037398828,0.038444383,10.74704478,8.147657996,0.253069451,4.351371229,-0.010106517,-0.010041632,3.475081747,1191.827141,4737.153353,495.4235622,-0.079666381,-0.058325009,504.4712575
37.20865567,408.5211301,18.83439632,23.4698974,6.603597426,37.10301798,0.336910421,-21.31749481,-2.152819773,6.704180687,0.45587681,-22.01943707,822.2144839,5203.91645,397.908513,42.24045307,2.871499205,467.7117904
27.76536768,440.8196285,16.97629947,-6.273432412,1.576203692,16.61873654,-43.66470073,3.889098697,2.974525397,-0.894450165,-2.459566477,-11.43234372,975.1411112,5982.418086,455.440552,-5.640807076,-15.46063202,527.9749868
40.39459422,350.6225142,13.33340637,0.018389681,0.016655245,21.40101366,7.95e-06,-8.83e-06,-0.000296905,0.263160703,-4.640750789,-5.57e-06,1313.70417,4608.274429,451.2196928,-0.005411092,-0.000396567,734.7380753
38.31476917,414.3567938,16.71049945,-0.090849366,-0.082587751,18.68054954,-0.000451258,-0.000259589,0.010270445,1.567875847,1.057897241,-0.000326655,1290.416572,5342.431226,548.0651816,-0.351465267,-0.883054914,614.7157739
34.63015281,366.6487305,17.29804556,-1.173364915,-1.339668266,10.97881954,7.996517663,0.254571843,4.057312641,0.394935282,0.541181066,3.431649828,1201.192011,4736.453159,508.3654879,-25.42999299,-34.28655509,508.3359046
38.23569024,335.0950256,12.26411144,0.025033292,0.019205979,19.94146831,4.66e-05,1.08e-05,4.48e-05,-0.197101703,9.491852671,1.5e-05,1226.428955,4390.684947,417.2678513,0.004087475,-1.38e-05,689.6854668
9.948096735,413.8404046,27.87391193,-64.80420522,-11.17782526,6.403568295,-0.056275763,0.001396931,-0.030475802,-0.0170137,0.042784982,0.019875985,364.7718623,5021.352157,543.5345797,-708.3011932,-328.5347912,94.10754131
52.17716847,420.3630173,18.06944871,0.018995281,0.018854604,27.30556219,6.17e-06,1.72e-05,0.000145323,0.306432154,-0.01857524,1.1e-05,1774.820678,5574.615462,602.0141595,-0.035536481,-0.033317977,918.244127
10.74731062,406.9755404,17.40826531,-27.84716898,-8.700369833,1.695908413,7.81e-05,-3.06e-05,0.000182271,-1.24e-06,-9.99e-05,2.86e-05,394.7586899,4953.244454,515.7266056,-377.9050585,-287.8431327,48.72098353
43.42675038,369.9996812,14.67459141,0.01712435,0.015916219,23.17690836,-3.58e-05,2.87e-05,0.00016972,0.033029577,-0.391968078,1.28e-05,1431.988439,4880.43613,494.3469168,-0.000516454,0.000309647,789.7379442
27.76536184,440.8187259,16.97607647,-6.273957531,1.576456418,16.61897683,-43.664709,-3.889373858,-2.974690555,0.894255503,2.459675124,-13.09136887,975.1410781,6004.614362,455.4405036,5.639691668,15.46136521,558.7667274
21.03354805,339.6310336,42.50704992,83.30665185,16.39551111,10.65865992,-0.000108759,0.001163164,-0.001368891,0.001669956,0.000310049,-3.87e-07,691.5594267,4043.926022,599.7690545,889.2216535,341.2239578,96.24351848
38.93370853,410.0230051,17.5873458,19.06149868,4.743457058,18.11924912,5.964694696,3.569572324,-13.75268648,20.61680973,20.73375843,4.337830971,1312.683748,5294.18466,553.5780499,214.5215324,136.0032022,590.115322
43.01426359,367.4774958,14.4992836,0.017247296,0.017478739,22.949889,2.85e-05,-1.13e-05,-0.00023138,-0.013681525,0.808867627,-7.14e-06,1416.044059,4844.96501,488.7170957,0.000814588,-0.000236769,782.648557
35.31011536,295.2855647,16.71372357,-31.37763415,-0.427551279,19.04656695,-6.89e-05,-2.4e-05,-2.41e-05,3.79e-05,3.13e-06,5.14e-05,1108.581643,3946.164375,400.1533403,-216.6780497,16.07890472,635.7260917
39.77175599,358.5046977,21.62024907,0.034776852,0.034179263,18.64207462,0.333452718,-0.45368939,-3.323821426,-0.005634328,-0.007278403,-0.080802489,1325.779957,4513.085697,530.897801,-0.09405996,-0.314068066,574.0000655
28.40222529,413.2429773,12.2135285,12.74325048,5.076750965,10.20485144,3.84e-06,-2.61e-06,2.5e-06,-1.01e-05,5.95e-06,-4.49e-06,964.0424717,5312.527505,563.2157378,168.6235121,164.2291092,356.8286403
34.51296666,355.8445962,17.95687255,-1.453645901,-1.646544162,10.43624365,-7.999234852,0.196618508,4.51002839,0.462339129,0.067430088,-2.836324395,1198.703351,4600.792938,500.4341964,-31.77967731,-40.91355719,505.3481211
37.12756745,318.6880949,12.99932058,0.032295343,0.026243436,18.30292475,-8.810940468,0.32744865,0.37269814,-0.006698818,-0.00434001,-5.575144737,1156.841132,4154.79295,364.2321378,1.322644323,1.392215107,638.6196036
47.20746782,411.5378221,20.90174276,-0.122063021,-0.223094081,24.23890131,-0.000259435,-0.000103444,0.011309358,7.826529303,0.331152624,-0.000182349,1614.00476,5373.890475,582.9918843,-0.059939134,-0.26734579,809.701221
26.7277369,408.6461484,15.16057411,-0.640976886,-0.481523716,12.80233588,1.066677649,-4.881173614,0.840934243,-0.228844425,0.059266271,-2.906170562,919.8105825,5323.022653,501.3855528,-13.79915572,2.756895117,468.0310359
43.28430993,416.9519632,17.37075539,0.045150984,0.0472446,22.13209548,-0.00028566,-0.000149515,0.002861491,1.112668315,0.615618959,-0.000219162,1440.753344,5418.00613,571.2511734,-0.313228319,-0.773942749,712.2878556
52.23883356,419.1056634,18.61617066,7.573206623,0.167293162,27.35689522,-3.14e-06,-9.79e-07,1.45e-06,-1.61e-08,-1.82e-06,-1.89e-06,1779.927592,5567.445928,607.2640048,48.53420776,-5.434326568,922.2619091
31.29387424,415.4919248,10.84522008,0.105220976,0.107369849,10.64919789,1.25e-06,-3.94e-07,-3.06e-07,-1e-06,9.04e-07,-5.59e-07,1048.283984,5334.54515,519.4508704,-8.42e-06,2.71e-05,382.3990194
34.07134866,356.0974283,14.9677691,0.056873598,0.0564662,10.35168998,-8.264282664,-0.383484486,-5.350831082,0.018083875,0.018246151,-3.686965683,1198.79795,4629.208541,468.6882542,0.117369333,0.027697924,516.9322105
48.60380046,400.1571347,16.75333492,0.140430215,0.160415364,25.97155915,3.29e-05,4.33e-05,0.023822729,0.335434219,-1.586449873,3.92e-05,1631.609437,5298.00374,560.0448847,0.096122226,0.101462353,871.2027335
42.10825309,348.1290631,15.19200589,0.016473876,0.016351127,21.62497796,2.713918925,-0.509344974,1.562699213,0.001144054,0.000404897,-12.24456992,1382.695536,4594.908434,471.7143979,-1.60782308,-1.677883757,750.7244829
22.28271097,367.5552444,27.40359936,-61.33292344,-12.38737503,8.267744101,-1.01701757,-2.602763697,11.08201721,-17.83195495,-6.675278432,-0.525543451,748.7677151,4530.43398,525.4474079,-682.9634613,-319.7333666,148.3244072
52.33792191,420.4427227,18.08346803,0.018515414,0.018600366,27.39052902,-7.63e-06,-9.96e-06,-2.87e-06,-0.027408148,-0.000160162,-7.58e-06,1781.088555,5580.954386,604.5592994,0.010137328,0.004140363,922.7370122
34.81746895,301.8313159,9.994330118,-0.015828319,-0.013851272,16.57914282,0.000113591,-2.35e-05,-0.001032295,0.60140309,-22.88649461,5.66e-05,1067.203411,3927.665253,347.446423,-0.021711344,-0.01498669,588.3853491
44.72349953,377.7647341,15.21308528,0.015041962,0.014745677,23.87707484,1.43e-05,-1.51e-06,-1.04e-05,-1.74e-06,-2.27e-06,1.87e-06,1481.957849,4989.444769,511.6988787,3.89e-05,-1.32e-05,811.3822502
29.98529692,414.6524404,12.41871081,0.378852819,0.440540138,11.2981779,-0.000156297,-9.51e-05,0.002078993,-9.753865418,1.521512546,-0.000110248,947.391432,5252.387397,547.770582,-0.355332516,-0.408953836,352.8995793
24.37888938,407.1928712,16.60452402,-0.37069156,-0.666883357,12.26046424,0.338446967,5.119207696,0.492825732,1.097281348,0.031843417,3.377885892,821.8535202,5212.732785,389.4371596,-56.91766942,6.848392281,428.6621301
28.43651625,409.3251369,13.07604844,-0.178933473,-0.195270534,12.41928338,2.296317296,4.832250262,2.188390216,0.324582657,0.019891243,4.122276822,984.5962397,5229.685147,433.8254132,-3.944435527,0.584858441,437.95782
36.37453528,319.0910143,10.98955809,0.053594049,0.041930702,18.39779487,4.36e-05,-6.4e-05,1.87e-05,-1.52e-05,-3.22e-05,2.5e-05,1145.685069,4165.933583,381.4077678,0.000122344,7.36e-05,644.2846306
52.51317825,423.3665565,16.43151718,0.139423434,0.087024855,27.52718483,-3.12e-06,-2.45e-05,-8.99e-07,-1.28e-05,-1.79e-06,-1.59e-05,1784.972996,5631.257686,598.8351815,-8.63e-05,-8.21e-06,926.0649566
35.50656822,386.5922155,16.98596593,0.021284284,0.175804745,12.22451286,7.714989298,0.531749983,2.803308865,0.000260317,-0.073180377,3.622751689,1216.017496,4964.07271,532.7127995,-0.105942547,-0.579600753,507.4395597
32.10261346,401.7790365,18.01986636,28.83061545,6.684559355,12.90386495,-4.68e-06,-1.72e-05,8.87e-06,-6.56e-06,4.43e-06,-1.4e-05,1071.877113,5144.425894,535.5372076,333.0980827,200.1971762,421.9106532
1.873204318,443.748817,3.136369714,0.402875088,0.416417673,-2.537170503,-0.000359929,-0.000242459,-0.000510388,1.95503308,36.47867543,-1.96e-05,105.3312597,5385.113853,52.0698435,0.022950825,-0.109961653,-46.06109417
52.11173242,422.0614831,17.12771122,0.018624097,0.018867345,27.27967562,6.7e-06,-2.86e-05,0.000142535,0.498488857,-0.000107323,-2.42e-06,1773.193414,5601.584813,598.5787968,0.053345185,0.069024349,917.6860601
36.11519987,316.9218764,11.01793643,0.068788089,0.048357823,18.20423934,3.85e-06,-2.68e-06,-0.000253945,0.504736105,-16.56092442,1.85e-05,1133.833929,4135.718107,378.1413895,-0.010541856,-0.00123877,635.3307208
47.08658567,392.032954,16.16089364,0.358583538,0.390670434,25.46289507,0.000106881,5.52e-05,0.043941333,0.265540672,-1.591726499,6.66e-05,1573.13997,5179.399758,541.8442067,0.135665788,0.138866017,848.7502313
45.47740105,368.7614602,16.73725537,0.881381289,1.030370919,24.31777425,-6.606749379,-0.453345359,-1.643718183,-0.230402801,-0.234443138,4.421850894,1509.734003,4842.848285,516.273526,-1.438984241,-1.463497757,798.2495457
25.24938875,407.8244767,15.1490996,0.053764755,0.020950668,13.00771458,0.555204039,-5.046058761,-1.810500058,0.010966313,7.97e-05,-2.918609401,870.5086063,5212.950158,432.6785984,0.040418867,-0.023515273,475.2353685
34.61948947,316.8721379,15.82436482,0.043864711,0.045379863,7.001369761,-8.004633768,-1.851211844,-6.671287476,0.013146287,0.012263258,-5.090281037,1215.988988,4210.472552,409.5417124,0.478569646,0.145996302,487.8278751
46.99434436,410.0543009,21.27939999,0.066667549,0.048064904,23.88169622,0.000186129,0.000142747,0.007913765,-9.742009566,-0.236862871,9.71e-05,1589.966998,5344.268236,579.5862236,0.119085203,0.352163,793.1154613
22.04223266,387.9122434,15.63522041,41.74622048,10.27078271,5.119815546,0.000122995,0.168959418,-9.45e-05,0.00031191,1.28e-05,0.089537659,734.5378256,4798.043117,473.9594341,529.1849716,328.6888205,105.9936033
50.64300319,418.4933324,18.59659976,-0.055651302,-0.056648743,26.37025837,7.45e-05,1.4e-05,0.001089471,-0.502416614,-0.018781403,4.31e-05,1723.648875,5524.64326,595.3968664,0.11126722,0.21182513,884.7971637
33.23269223,410.4331867,15.80064113,0.040507915,0.040750061,14.34623901,7.15e-06,-1.52e-05,-6.21e-05,2.177655479,1.613042887,2.22e-06,1115.629626,5231.104646,521.3961935,-0.502635772,-0.804692038,483.0122929
30.96883069,276.6327536,24.06528805,10.43827891,4.118064296,2.756091714,9.687845522,0.685130103,136.462919,-37.97169383,-18.18400109,5.124090428,1023.642999,2216.515938,551.2371715,209.3726783,65.0662141,89.00899174
51.95417421,420.2650502,18.05243925,0.019243723,0.018735085,27.17787814,-6.51e-06,5.99e-06,-0.000240368,0.368772369,-0.001231125,2.35e-06,1766.495452,5568.821765,600.148315,-0.056686456,-0.072289623,912.722084
26.07994077,406.9849397,14.75455681,0.845170775,0.574406777,12.80855002,0.84099277,5.297636837,-0.878821944,-0.314404647,0.04275534,3.398867716,903.8704347,5208.721438,458.1144785,16.8914753,-1.157356915,468.6602267
21.76422952,343.2287966,40.81174237,80.98030548,15.46824961,11.53520987,0.383462576,-0.302427681,16.57756511,34.85234187,10.08464969,-0.150849241,719.7896276,4121.958073,597.8021495,862.9834673,309.9086747,139.9493071
45.65267916,384.4732663,15.58639357,0.703853002,0.74390523,25.08967517,-3.11e-05,1.05e-05,0.039235189,0.156450411,-1.161214682,-1.71e-05,1518.15299,5064.15431,523.738579,0.122301391,0.123467218,826.5786082
25.60645772,407.1320572,15.37582291,-0.608685423,-0.612509092,13.11925919,0.610243025,-5.091787819,0.575341359,-0.425388781,0.04375285,-2.866941716,870.4818819,5327.990474,470.2671068,-22.48515697,2.380865556,477.9629248
25.46469335,401.7894273,15.26327412,-20.36281738,-0.908542996,13.43364547,0.550300928,5.729582341,-119.2139128,-15.52260042,-1.562299388,3.138069067,869.2665944,5155.502218,389.3778496,-161.0361377,-15.04062437,481.5117181
27.89095267,410.1489048,15.94234565,0.561162423,0.601319768,13.10000549,1.942274652,-4.462668814,-0.851164498,0.518179567,0.101678876,-2.651899778,956.0555556,5323.272312,536.5637164,12.87961025,7.619730443,470.8792427
20.28223865,366.6754268,26.69488684,60.71113712,12.42665256,6.921282456,0.267601876,0.04531289,55.69570778,-32.38564811,5.738118412,0.054096642,678.7813013,4493.775588,500.4168561,703.4762032,356.8416624,117.666098
25.25702383,408.253615,15.20556902,0.226987712,0.075022374,13.23899198,0.527842668,-4.907110211,-1.848022037,0.062897791,0.007445116,-2.919246872,866.9434793,5213.238135,427.7946107,0.141198651,-0.099032464,475.2666562
32.30085238,274.6111803,26.41071845,0.032850064,0.02805581,6.638354981,8.640616757,-0.022468707,7.463326386,-0.005486082,-0.006059308,3.163453855,1107.047593,3029.528144,380.4460365,-0.210126829,-0.032275775,425.6060232
34.81924736,376.9109908,17.12173707,1.116039827,1.294957511,11.46568926,7.96069776,0.364014305,-3.434433884,0.271400337,0.046110744,3.524295862,1205.769163,4854.864691,520.7476829,22.07274213,31.98911508,507.3197902
