ε11,ε22,ε12,ɣ13,ɣ23,κ11,κ22,κ12,A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12,K11,K22,K12
1.110135135,1,0,0,0,0,0.001351351,0,44.69021171,373.5854809,15.50824199,0.016759848,0.015744482,23.61784935,1.511038502,-0.585665208,0.823289818,-0.00015521,9.77E-07,-5.131998552,1481.265861,4937.739083,510.1317263,-0.893550281,-0.931949809,806.161289,-1.47E-05,-6.71E-06,-1.07E-05
1,1,0,0,0,0,0,0.002837838,45.11390093,417.6442532,17.5599538,0.032564345,0.033233565,23.19219201,-0.000253615,-9.02E-05,0.002068025,0.965007898,0.477034531,-0.000174609,1510.767995,5449.962961,577.7649162,-0.307999257,-0.762463712,755.2367523,-0.001726877,0.00011463,-0.000806124
1,1.00027027,0,0,0.017567568,0,0,0,51.73073711,419.6528293,17.98420008,-0.139026012,-0.020654365,26.89707811,-3.77E-07,1.63E-07,-3.79E-07,-3.38E-07,-2.19E-07,-3.94E-08,1761.516058,5581.856498,603.8481736,-1.86E-05,-9.52E-06,923.2573998,7.676859062,47.63984982,-3.798930662
1,1,-0.02027027,0,0,-0.00827027,0,0,25.8811402,407.3625594,15.58499254,-8.874905563,-0.626332351,13.16992286,0.643707139,-5.026914512,28.42673547,3.497521226,1.346134239,-2.863542938,878.7771118,5331.837782,479.9919176,-80.97200547,-10.41064596,480.0051731,-2.15E-05,6.48E-05,2.16E-05
1.340540541,1,0,0,0,0,0,-0.003918919,35.41168038,309.4681462,10.49693822,0.129225904,0.091230192,17.48856635,-5.57E-05,2.59E-05,-0.001409178,-0.388199653,19.71650419,-9.40E-05,1099.035728,4030.191132,362.3497049,0.013529626,0.016589483,612.084887,-0.00078049,2.24E-05,-0.000379026
1.013513514,0.988918919,0,0,0,0,0,0,51.85810749,424.1161228,12.6735006,0.023807377,0.02532194,27.54108464,-7.59E-06,0.000109239,4.47E-07,5.83E-05,-2.56E-06,5.32E-05,1755.375019,5663.666248,575.1267669,0.000337515,1.41E-06,928.2506235,-0.000350936,-0.001144205,-0.000747571
1.006081081,1,0,0,0,0,0,-0.002162162,51.6947618,417.7887491,17.91549379,0.021330232,0.020283347,27.17006849,-8.88E-06,-3.07E-05,-0.003239284,-0.267217874,0.146862279,-1.21E-05,1752.765763,5532.183195,592.40678,0.064375016,0.045916251,909.4690968,0.000391021,-0.000478295,-4.36E-05
1,1.000675676,0,0,0,0,0,0.001891892,50.20916206,418.7732078,18.28166779,-0.310235206,-0.479597672,25.92707028,-4.53E-05,1.07E-05,0.029900415,0.532872949,0.082896203,-1.93E-05,1736.630272,5542.794887,596.6118439,0.072372115,-0.010241536,893.3912548,-0.000832295,0.000188863,-0.000321716
1,1,0,0,0,0,0,0.000540541,52.32550925,420.434916,18.08245172,0.017781389,0.017684827,27.38409228,7.74E-06,1.07E-05,2.98E-05,0.15073096,-0.019346014,9.19E-06,1780.647559,5580.290521,604.2536485,-0.013659825,-0.006344486,922.3854881,7.742466451,37.83026707,0.063020653
1,0.994594595,0,0,0,0,0,0,52.30947677,424.5617222,15.69357213,0.017861297,0.018669747,27.32864019,-5.21E-07,-2.46E-05,-1.33E-07,-1.50E-05,-7.28E-07,-1.73E-05,1784.784616,5650.340064,596.0173529,-8.58E-05,6.19E-07,925.3422887,-7.01E-08,-0.000554025,-0.000277047
1,1,0,0,0.031081081,0,0,-0.003108108,39.49356507,411.0182677,15.96449664,0.027470539,0.027713203,17.62358129,2.41E-05,1.49E-05,-4.74E-05,-0.830117424,-0.477771759,3.83E-05,1357.850444,5312.038529,552.103172,0.31400821,0.403968862,621.0222111,7.71E-05,45.88442032,-0.000477278
1,1,0,0.018918919,0,0,0,-0.001891892,45.6426672,418.4109884,17.57042728,0.022396513,0.021711242,23.8254587,-0.008670128,-0.005087076,-8.87E-05,-0.264429288,-0.099543135,-0.006704509,1455.1612,5443.594494,584.5136529,0.087561431,0.090898613,722.6111669,7.748085505,47.14208055,0.001252982
1,1,0,0.016216216,0,0,0,0,52.06504044,420.3236285,18.08077642,0.027945692,0.028259574,27.27080056,2.49E-05,4.97E-05,-7.68E-07,2.57E-05,1.24E-05,3.71E-05,1769.318998,5579.605231,605.0925267,0.000149128,7.95E-05,918.5573931,7.635028734,37.83029136,-0.561061584
1,1.001891892,0,0,0,0,0,0.002297297,50.23160766,417.9869128,18.75134649,-0.169242443,-0.172243681,26.09681062,-9.65E-05,-3.50E-05,0.001512872,1.012505254,0.090722761,-5.65E-05,1716.999452,5515.458881,594.8380655,-0.113843887,-0.223322876,880.3792358,-0.001483716,0.000317106,-0.000583305
1,1,0,0,0,0.000918919,0.001351351,0,34.72137116,402.2015871,15.77070919,0.283135604,0.544528494,13.49959765,4.320882429,1.426699548,2.02568408,-0.123480236,-0.24752577,2.686174281,1158.001874,5112.663639,520.0531397,-0.910436812,-1.712753413,489.6798633,37.5456921,44.04890352,0.235513147
1,1,0,0,0.028378378,-0.009648649,0,0,25.36768931,408.3877063,14.7218672,0.030662729,0.03216312,13.03051483,0.551669601,-4.862297647,-1.716182867,0.006217495,0.006480664,-2.904642235,865.8986825,5346.607812,460.0680857,1.583460655,1.198110639,476.6912472,6.31E-05,44.8108012,0.002818197
1.362837838,1,0,0,0,0,0,0,35.05123689,304.481827,9.849779819,0.176432982,0.15164406,16.9760847,-0.000159037,-0.000181149,-2.87E-05,-1.67E-05,-3.62E-05,-6.15E-05,1078.701639,3958.537761,349.4420207,-0.00037656,0.000259438,599.5839848,-0.000127111,-1.57E-07,-6.36E-05
1,1,0,-0.004054054,0,0,0.002027027,0,38.38281117,398.837497,17.54400588,0.317169807,0.372049284,15.88242528,6.472271121,0.471486711,1.909445346,-0.128546188,-0.159441106,3.011029369,1275.273449,5091.535083,559.4628426,-0.210305919,-0.371428002,547.6876526,0.010316658,-0.003008839,-0.020541055
1.333108108,0.983648649,0,0,0,0,0,0,36.35155814,322.4769469,2.204614313,0.151489212,0.140747221,18.50910952,-5.91E-05,7.99E-05,9.13E-06,1.50E-05,-8.12E-05,-4.90E-05,1130.619169,4221.671293,342.4989545,0.00011277,-0.000950822,650.5497481,0.000171881,2.57E-05,9.88E-05
1,0.992162162,0.083783784,0,0,0,0,0,20.94624013,383.6430294,16.79039699,45.27454976,10.53162611,4.983709037,-2.86E-05,3.18E-05,2.42E-06,-1.12E-05,-9.36E-06,-2.15E-05,718.6201887,4764.912414,474.7036182,561.4715826,334.0926854,104.4393796,0.011242811,-0.040758224,-0.014757706
1,1,0,0.048648649,0,0,0,0,48.04339004,413.4604976,17.24694803,0.020644516,0.019284198,22.15855253,3.18E-06,5.71E-06,5.05E-06,6.34E-06,9.02E-06,9.49E-06,1180.585965,5342.049728,579.2743564,-8.81E-06,2.28E-05,557.075836,7.139818017,37.83973346,0.005269177
1,1,0,0,-0.02972973,0,0,0,43.09840651,415.4641499,16.26832215,0.116667442,0.095797858,20.81307074,-1.54E-08,7.11E-07,-5.74E-07,-4.01E-07,1.95E-07,9.93E-07,1454.085606,5406.955732,576.183827,-8.43E-05,-4.72E-05,683.3749935,3.57E-05,46.890198,-0.594430502
1,1.007972973,0,-0.043243243,0,0,0,0,50.98404885,413.4851515,21.30433702,0.227593664,0.247487812,26.74538651,0.000209709,0.00030499,7.51E-06,0.000159284,0.000110339,0.000255726,1707.375651,5456.332274,616.9738425,0.000953364,0.000659083,883.4459343,7.668111777,0.00080172,-0.940859349
1,1,-0.02972973,0,0,0,0,0,50.02815123,417.2695789,18.55796469,-13.35343481,-1.058149021,26.01840735,-1.18E-06,2.11E-05,-2.08E-06,4.28E-06,-5.22E-06,9.60E-06,1688.97738,5525.511917,601.2839948,-99.91453589,-16.62096091,863.1126724,-0.002583487,0.0006496,-0.000966944
1,1,0,-0.032432432,-0.032432432,0,0,0,41.80724843,414.2631507,16.42822572,-2.741776713,-2.759024108,20.10320802,3.86E-06,7.89E-06,7.80E-06,1.16E-05,1.89E-05,9.32E-06,1411.860671,5406.7628,576.6360366,-64.69008015,-83.39218369,685.2683293,6.984961339,46.86033198,-0.68416696
1,1.006351351,0,-0.037837838,0,0,0,0,50.85347434,414.5518274,20.67372198,0.002051251,-0.013730644,26.51677254,0.000161172,0.000248018,7.13E-06,0.000132938,8.61E-05,0.000200162,1722.578269,5482.449819,614.7137261,0.000812159,0.000529816,892.3087525,7.476665627,0.000627999,0.047102791
1,1,0,0,-0.014864865,0,0.007432432,0,30.12033305,316.7297493,19.63811959,0.044699021,0.045158184,6.985891236,9.810545099,0.066500982,6.644527572,-0.010778412,-0.010438556,3.502987004,1058.93453,4009.203309,414.8954542,-0.44145959,-0.083084351,483.4890641,-1.69E-06,37.47001257,0.110734042
1,0.995405405,0,0,0,0,0,0,52.35329387,424.01081,16.06506702,0.018834885,0.019268025,27.38800481,9.01E-07,-4.81E-05,4.20E-07,-2.03E-05,2.02E-07,-2.17E-05,1785.097872,5641.053138,597.4486356,-0.000138879,2.03E-06,925.9400136,-1.94E-06,-0.000455843,-0.000228889
1,1,0,0,-0.040540541,-0.013783784,0,0,31.72540056,447.9464017,15.65098527,19.55118986,3.621178403,36.36909425,0.45545453,3.81511076,-2.099351878,4.259302355,-1.015423176,-4.096349863,832.0633631,5403.638512,410.6337912,27.77047118,-6.433041325,465.0516655,11.98343284,43.51130386,2.072661596
1,1.009594595,0,0,0,0,0,-0.004864865,46.65312616,409.5016369,21.40150684,0.02909642,0.005041577,23.63028956,0.000190273,8.49E-05,0.009660843,-10.55869148,-0.259577297,0.000147432,1581.569549,5334.31967,578.4347879,0.095087367,0.335548961,787.3659215,0.002834006,-0.000384474,0.001224766
1,1.007162162,0,0,0,0,0,-0.004054054,47.89889677,412.5167182,20.6394311,-0.03301505,-0.0954151,24.66606475,0.000155217,4.55E-05,0.009822975,-6.192384934,-0.16077277,9.41E-05,1628.963448,5393.338079,585.0674567,0.073896552,0.2646367,820.1016514,0.002986155,-0.000429476,0.001278339
1,1,0,-0.024324324,-0.024324324,0,0,0,47.33758524,415.7680549,16.98984687,-1.9786371,-0.562395555,22.96674729,-1.29E-05,1.65E-05,-2.25E-05,3.04E-05,-9.75E-06,2.27E-06,1451.946218,5435.920128,584.7125871,-50.88454933,-71.00342751,711.6695948,7.236316902,47.38130082,-0.290367222
1,1,0,-0.047297297,0,0,0,-0.00472973,33.47290237,408.22036,16.04390941,0.022794931,0.023099705,13.64515426,4.24E-05,4.07E-05,-4.45E-05,-1.542442052,-0.906763934,9.44E-05,1125.714754,5183.920099,527.8147565,0.434065238,0.484686433,471.9377293,8.323511539,-4.23E-05,0.000804639
1,1,0,0,0,0,0,-0.004054054,34.38037591,411.4318284,15.99051132,0.038518945,0.039247753,15.3912944,-4.70E-06,7.65E-06,-4.08E-05,-1.281789591,-0.835291848,-2.71E-06,1152.899113,5257.796801,526.3680065,0.531114201,0.902311763,512.9179051,-2.44E-06,2.00E-05,8.78E-06
1,1,-0.114864865,0,0,0,0,-0.003783784,23.10459725,377.0368353,23.49732099,-52.67325735,-11.29721645,7.729644213,-1.222702445,-2.445360236,5.209844685,-18.19888606,-6.481256786,-0.690985417,777.0290715,4665.033476,515.0914803,-598.8640856,-306.563388,160.0391184,0.52762982,44.28266788,-2.844116091
1,1,0,-0.009459459,0,0,0,0.000945946,52.18751779,420.3567715,18.0748678,0.016217922,0.01587604,27.3179911,3.43E-06,1.03E-05,0.000355881,0.270169458,-0.025051606,5.46E-06,1775.097824,5576.531142,602.8480446,-0.025936346,-0.01701191,919.4956453,7.767654913,37.8245618,-0.001302277
1,0.997432432,0,0,0,0,0.004054054,0,36.11086285,366.1102322,15.09352027,0.748833913,0.922852951,11.14937577,7.43201956,-0.754589523,4.592020599,-0.347690379,-0.401462948,1.918103782,1186.088375,4761.116537,484.9475595,-2.268948106,-2.575695021,506.50568,37.51153605,37.45312778,-0.193347034
1,1,0,0,0.036486486,0,0,0,41.76104034,414.4171545,15.02666301,0.043845427,0.038144061,19.75287018,1.67E-06,-7.01E-07,4.06E-07,-1.34E-07,1.95E-06,-4.58E-07,1413.491415,5401.438466,554.8286122,-9.71E-05,0.000164485,670.3151904,-7.48E-05,46.71419923,0.055320734
1,0.999459459,0.045945946,0,0,0,0,0,33.33814611,404.8810964,17.83299812,23.79989095,5.787785817,14.03547552,9.81E-07,-4.42E-06,1.05E-05,-3.65E-06,7.07E-06,1.48E-06,1113.87973,5198.409251,549.836169,266.6915096,168.4314229,463.0563473,-0.008080331,0.006610914,-0.000734709
1.206756757,1,0,0,0,0,-0.007432432,0,38.86705653,279.4497933,18.30826864,-0.002649899,-0.000715162,16.83332961,-40.36536406,-0.285286546,-3.686659649,0.012699935,0.006586679,-8.409886931,1258.80888,3450.116893,363.8203073,0.176945215,0.040958916,587.201522,9.67E-05,1.20E-05,5.44E-05
1.117567568,1,0,0,0,0.000459459,0,0,44.28261139,375.1465437,15.03644713,0.017374686,0.016579805,23.64350967,-8.093096028,-0.00595314,-0.022900473,4.33E-05,0.000245704,-2.337005439,1464.952522,4952.633974,505.736165,-0.16190315,-0.174557848,804.0875505,1.40E-05,0,6.99E-06
1.006081081,1,0,0,0,0.007351351,0,0,25.6371954,409.4648672,15.24175963,0.01763854,0.017833027,13.35334244,4.450842602,3.869023882,1.433422721,-0.00079285,-0.000447616,4.370262285,874.8275042,5216.050692,462.3863446,-0.027967132,0.012524221,460.5873592,-0.014658908,5.07E-05,-0.007304091
1,1,0,0,-0.013513514,0,0.006756757,0,32.23036236,326.4312752,19.02129821,0.345195109,0.377534354,8.402368338,9.100329216,0.051027831,6.183900224,-0.076605459,-0.083241882,3.380279176,1102.364944,4156.086701,449.3113407,-0.518251699,-1.239670404,475.5668323,0.943396014,38.36485861,-1.094098989
1,1,0,0,-0.005405405,0,0,-0.000540541,52.25488179,420.3292163,18.06390281,-0.024680203,0.003840306,27.30483421,-5.72E-05,-4.21E-05,0.000543924,-0.036332025,-7.79E-05,-4.76E-05,1779.153267,5580.685821,604.0872836,0.011868963,0.008371923,922.4969129,7.714236778,46.84622016,2.689255439
1.087837838,1,0,0.006756757,0,0,0,0,46.14855558,388.6131323,15.77372132,1.347703042,1.171890184,25.8312773,-4.05E-05,6.94E-05,1.40E-06,2.43E-05,-1.08E-05,1.19E-05,1535.774175,5102.310994,529.5868495,9.44E-05,-0.000132997,833.9962414,13.99925374,34.69344035,25.25855007
1,1,-0.048648649,0,0,0,0,-0.002837838,37.1675195,405.6391702,18.10680019,-24.79360322,-5.474600042,16.67525548,-6.638688004,-4.768926874,-10.78943459,-22.85200565,-19.15893585,-5.014646356,1262.19942,5221.54936,548.9034196,-261.0895172,-142.9010689,552.2932649,-0.003310583,45.70442223,-1.827615361
1,0.994594595,0,0,0.001351351,0,0,0,52.30589469,424.553902,15.69166192,0.029610577,0.022224847,27.3345382,-5.47E-06,-1.31E-05,-4.11E-07,-6.83E-06,-3.47E-06,-9.87E-06,1784.238268,5650.40537,596.0011141,-8.13E-06,-2.58E-05,925.2774935,7.554438647,42.96095399,3.192071361
1,1,0,0,-0.010810811,0,0,-0.001081081,51.12519439,420.0257336,17.94734956,0.021473576,0.020627124,26.74997411,-8.18E-07,-2.06E-05,6.85E-05,-0.073047563,0.009328381,-2.05E-05,1736.135627,5570.779996,599.9409676,0.07375608,0.254142726,904.7385164,7.793562628,47.99253918,-0.023437187
1,0.985675676,0,0,0,0,0,0.003108108,18.86692136,409.5122601,6.941035557,0.347825024,0.354444197,4.353846083,-0.000403123,-9.22E-05,-0.001289734,-31.37449673,1.687279438,-0.000225601,611.6065636,5069.477267,461.8267493,0.152554047,-1.337005803,171.384717,0.003306982,0.043202387,0.023254684
1,0.993783784,0,0,0.004054054,0,0,0,46.07055746,423.0178919,15.29326406,-0.02886534,-0.06112482,23.716309,5.23E-05,1.15E-05,2.38E-06,3.58E-06,2.30E-05,3.42E-05,1557.690134,5601.67753,593.7381129,0.000337869,0.000384026,810.7201621,7.551198336,48.31149354,0.125588403
1,0.986891892,0,-0.027027027,0,0,0,0,25.68064455,415.8820984,10.15912318,-0.002180178,-0.009777771,9.211788025,-5.96E-06,-1.36E-05,-2.39E-06,-1.05E-05,5.39E-07,-7.05E-06,851.6345548,5274.171069,534.9700314,-5.33E-05,-2.26E-05,301.3858229,6.758979677,7.92E-05,0.087973793
0.939189189,1,0,-0.033783784,0,0,0,0,3.33447394,421.0419046,11.56967243,0.035345419,0.035974226,-2.14609201,-4.70E-05,2.73E-05,-4.96E-06,-1.00E-06,-7.71E-06,1.19E-05,138.3429309,5115.209768,418.4721544,-1.13E-05,2.78E-05,-41.92677626,5.273562454,0,-1.19E-06
1,1,0,0,0,0,0,0.002297297,48.70920597,418.9652194,17.84015975,-0.010811018,-0.028873462,25.25414694,-0.00015899,-8.45E-05,0.004101263,0.699008746,0.22798507,-0.000116399,1649.924157,5511.711982,588.2136698,-0.204578607,-0.504471232,840.1748123,-0.001423744,0.000122643,-0.000650551
1,1,0,-0.02027027,0,0.006891892,0,0,25.90787345,410.5932905,13.61000949,0.091578685,0.094362812,13.27797643,0.79180254,4.624999844,2.137771427,-0.034394182,-0.035275984,3.43576274,882.5970523,5254.71944,414.2899296,0.063034482,0.030270299,462.6270238,7.870798205,0,-0.000614466
1,1,0,0,0,-0.011486486,0,0,24.83734548,411.7184682,15.34491473,0.023601253,0.023348081,13.2348388,0.463243928,-3.911192331,-1.994963524,0.003100241,0.003487361,-3.01013393,854.7626961,5225.044956,410.2046245,1.99275267,1.522145013,465.9229908,-0.001760643,46.81676156,-2.35221048
1,1,0,0.009459459,0,0,0,0,52.28439978,420.4249746,18.0838125,0.028151738,0.028289127,27.37568665,1.10E-05,2.23E-05,-4.06E-07,1.05E-05,5.82E-06,1.59E-05,1778.108995,5581.251715,605.0098287,7.05E-05,3.66E-05,921.972624,7.715574183,48.17561112,0.125426212
0.968918919,1,0,0.028378378,0,0,0,0,5.121261826,411.9753279,14.81487279,0.314742539,0.333248406,-0.470250737,4.97E-06,2.81E-06,2.34E-06,1.72E-07,-2.06E-08,5.60E-06,172.1557553,5061.005369,504.5660097,1.12E-05,-1.03E-05,-16.57908995,5.4400861,49.45780858,0.15771681
1,1,0.159459459,0,0,0,-0.000675676,0,20.78531272,361.5927747,29.55550031,65.84625912,13.05728749,7.898979251,0.367782991,-0.160421383,-53.93436563,33.69999212,-7.079269971,-0.070200657,697.9766265,4414.626897,517.2956412,748.272989,356.0601889,124.8967132,-0.005718345,-0.014347751,-0.010033048
1.065540541,1,0,0,0,0,0,0.001081081,47.58158713,394.4792583,16.35668879,0.171619284,0.240883893,25.55667609,-4.59E-05,1.82E-05,0.028311893,0.287435153,-1.64590469,-1.07E-05,1592.238168,5218.595421,547.8450169,0.093371308,0.096227225,856.2184061,-0.001026446,-4.94E-05,-0.000537916
1,1,0,0,0.037837838,0,0,-0.003783784,35.92421611,406.2520995,15.32897163,0.033330285,0.034179811,14.20382829,-0.00013773,-1.23E-05,-0.000516855,-1.185690369,-0.725289237,-2.35E-05,1252.402066,5227.751465,534.8524141,0.252458861,0.323858801,538.97884,0.00014983,45.32743516,0.00149458
1,1,0,0.018918919,0,0.006432432,0,0,25.92485771,411.759856,15.2607726,0.022694088,0.023173992,13.40648341,0.853242535,3.960227473,1.422355053,-0.002590687,-0.002729198,3.410555745,888.3226153,5255.92723,474.1878163,-0.001965578,0.016720016,462.461069,5.471004672,0,-0.001017173
1,0.995405405,0,0,0.001351351,0,0,0,52.35181523,424.0051201,16.06337831,0.027311153,0.021423449,27.39357355,-2.36E-06,-3.17E-05,-4.22E-06,-1.76E-05,-3.60E-06,-1.68E-05,1784.833731,5641.135363,597.4364398,-0.000143842,-8.07E-06,925.955656,7.581584121,41.95108734,2.549977447
1,1,-0.133783784,0,0,0,0,-0.004054054,22.51423353,370.604667,26.02050827,-58.57302911,-12.01997167,8.04253825,-1.072371431,-2.555758987,9.047353676,-18.06862696,-6.497323438,-0.572962405,756.8376343,4574.20053,521.123514,-656.6849012,-315.9945677,150.6915353,0.01579141,0.011924822,0.013858116
1,0.993378378,0.187837838,0,0,0,0,0,22.14772705,351.6897455,32.54370428,75.13914882,14.17352199,9.528935313,-8.58E-06,0.000292406,0.000169343,0.000287897,4.22E-05,-4.38E-05,757.4082017,4348.758572,535.313634,830.0015694,347.1533815,148.1819653,-7.06E-05,-4.11E-05,-5.59E-05
1,0.992162162,0,0,-0.009459459,0,0,0,40.25051708,421.9643507,14.22409047,0.112180737,0.128012634,20.23197376,-6.83E-06,-1.60E-05,6.13E-06,-7.87E-06,-2.12E-06,-1.30E-05,1365.433374,5549.04259,581.6714296,-1.50E-05,-6.58E-05,705.2368003,0.00169389,48.00888094,0.544316579
1,1,0,0.036486486,0,0,0,0.003648649,36.24313927,411.300814,16.360411,0.02348029,0.023983567,16.14043126,0.000828164,0.000835353,2.55E-05,1.863270571,1.318667707,0.0006266,1217.148824,5265.423485,540.2232585,-0.186371469,-0.240332505,541.1151289,7.892930339,6.36E-05,-0.000304774
1,0.995810811,0,0,-0.002702703,0,0,0,52.36543801,423.7007183,16.2470879,0.050277679,0.030743856,27.42748385,-1.64E-06,-2.90E-05,-6.07E-07,-1.65E-05,-9.53E-07,-1.71E-05,1784.194444,5636.505005,598.1016949,-0.000183092,-9.49E-06,926.141106,7.558506094,51.85423584,-5.571847664
1.295945946,1,-0.067567568,0,0,0,0,0,36.47339672,313.6990316,13.60766842,-20.48002463,-0.160430446,19.15613663,0.000137477,-0.000161597,-2.08E-05,-7.81E-05,-2.87E-06,-0.000110686,1154.726264,4148.153257,399.4004627,-139.8370142,10.80045108,655.7681589,0.000936952,2.71E-05,0.000482001
1,1,0,0,0.02027027,0,0,0,51.17452687,420.1978755,17.76368332,0.184734112,0.071884023,26.90189255,6.98E-07,-1.60E-06,-7.43E-06,-4.08E-06,-2.59E-06,-7.66E-07,1732.667262,5584.721287,602.3940593,-9.43E-05,-0.000103143,917.8984261,7.623576361,48.32384737,3.496011543
1,1,0,0,0,-0.003675676,0,-0.001081081,27.32571128,409.5272334,15.48003358,-0.512316752,-0.471435594,12.88921957,1.465958472,-4.657658701,0.985675576,-0.109952383,0.090945257,-2.813666344,939.6691066,5322.814486,518.8142759,-11.39723433,-1.615153036,467.0925248,1.52E-05,5.91E-07,7.87E-06
1.102702703,1,0,0,0,0.001378378,0,0,45.21178802,382.4430891,15.4372823,0.985457389,1.106259112,25.25569195,-7.983930412,0.31004577,-0.070638054,0.160417331,0.211347086,-1.980628612,1501.050639,5028.49888,517.0018801,1.009986755,1.329702804,820.6372159,34.12412514,34.25114521,0.007454346
1,1,0,-0.047297297,0,-0.016081081,0,0,24.18411795,410.5367803,17.03959271,0.0191604,0.018477506,12.82150245,0.320906185,-4.120791236,-1.961561729,0.001770755,0.002078088,-3.04009233,817.6935008,5358.57651,411.3463067,0.382118834,0.443923351,465.0191946,15.50506138,3.38E-06,-0.000555982
1.028378378,1,0,0,0.017567568,0,0,0,50.2043252,408.6797652,17.14918798,-0.027542459,-0.022151517,26.47964576,-6.99E-06,1.68E-05,-1.97E-05,-1.18E-06,-1.50E-05,5.40E-06,1694.68012,5422.328602,579.4787277,-1.39E-07,-5.32E-05,895.0612713,-0.000234023,47.03773173,-0.03220131
1,1,0,0,-0.008108108,0,0,0.000810811,52.06115879,420.2516598,18.074229,-0.002726638,0.028749144,27.20505915,0.000133828,-0.000604913,0.001197274,0.239005927,-0.008613223,-0.000214648,1771.719453,5578.822467,602.787041,-0.021467889,-0.041595665,920.0333279,7.165499846,47.54986885,2.301362958
1,1,0.055405405,0,0,0,0,-0.001351351,28.90627305,400.7801204,18.17419534,28.69263383,7.443379169,11.42769419,2.471523591,2.547503749,-17.80915068,29.20683338,22.58127958,2.293817683,951.9703875,5085.241075,534.8650457,334.283096,223.3667869,348.0722117,37.70070831,37.77213842,-3.034326983
1.266216216,1,0,0,0,0,0,-0.002567568,37.44916886,328.8318086,11.83212661,0.038122132,0.023884621,19.34759915,-8.57E-05,2.35E-05,-0.000431912,-0.244919028,11.78464492,3.62E-06,1193.263059,4302.816282,403.652224,0.010142133,0.002843813,671.1870407,-7.65E-05,-3.38E-05,-5.52E-05
1,1,0,-0.037837838,0,0,0,0,47.21933717,420.8059676,17.5554468,0.026405628,0.026926256,26.2609143,2.81E-06,5.59E-07,1.47E-06,3.80E-06,6.88E-06,1.03E-06,1320.855331,5415.934687,589.5316346,5.94E-06,4.35E-06,652.7038313,7.279045175,37.84238845,0.000879104
1,1,0,0.024324324,0,0,0,0.002432432,45.14782658,416.1784414,17.40065876,0.023465619,0.023999758,22.28450683,-0.000246647,2.10E-05,-3.11E-06,1.055765792,0.622696651,-7.68E-05,1397.831865,5408.287009,578.8804834,-0.13496373,-0.206898062,684.5177231,7.723286194,45.72115064,-0.324651175
1,1,0,0,0,-0.009189189,0,-0.002702703,25.5310995,405.6859193,13.33630271,-0.149064319,-0.351476678,12.72858868,0.577207684,-5.593043313,0.959378557,-0.371572198,0.019898644,-2.964867612,873.1224576,5173.449644,374.631698,-0.376794354,4.442832418,459.9727123,6.05E-06,2.15E-05,1.38E-05
1,1,0,0,0,0,0,-0.003378378,41.44425438,416.1697086,17.10916527,0.052444596,0.06232902,21.0018228,0.000292672,0.000126158,0.006360457,-0.765098757,-0.385436849,0.000199399,1371.763035,5384.865575,562.0346083,0.311162392,0.791213066,668.9802414,0.002069601,-0.000902324,0.000583638
1,1,0,0,0,-0.00827027,0,0.002432432,25.78609109,406.2859446,14.97594018,0.771712506,0.773564652,13.11110633,0.642573792,-5.364392818,-0.722710501,0.851636275,0.066799654,-2.848269142,878.927871,5197.206089,440.78556,17.74388203,1.278879241,474.2481799,-0.000292201,-0.000207386,-0.000249793
1.221621622,1,0,0,-0.017567568,0,0,0,39.12192046,341.653321,12.56097964,0.018423335,0.014212834,20.54869296,3.47E-05,4.53E-06,-1.72E-05,-1.19E-05,-4.20E-06,8.98E-06,1262.854086,4482.572462,431.4371778,-0.000794745,-0.001711788,709.6643454,-5.53E-05,30.88073299,0.006683877
0.961486486,1,0,0,0,0,0,0,3.77618425,414.199469,12.82119061,0.033916227,0.034475187,-1.683603364,-0.011358432,0.00012356,0.000405862,-7.92E-05,5.01E-06,-0.00353633,164.7105735,5077.836577,456.6546667,-0.000163173,-0.000105835,-28.74687424,-0.002070251,49.21399134,2.141484946
1.147297297,0.996216216,0,0,0,0,0,0,42.77902368,367.9200696,12.91362878,0.016837356,0.01563003,22.95957884,-2.22E-05,5.74E-06,9.89E-06,-4.28E-06,-2.21E-06,-2.65E-05,1405.80148,4855.803068,477.7269014,-8.59E-05,-3.24E-05,782.8424092,-1.97E-05,1.50E-06,-9.11E-06
1,1,0.102702703,0,0,0,0,0.000675676,21.37456629,380.2515652,21.69929088,48.9576643,11.24112282,5.958530165,-0.09527379,-0.358974461,2.123680148,11.47979452,2.942699966,-0.000730971,702.7864493,4659.378124,481.6638823,601.0932847,348.8186529,108.4169496,0.010009396,-0.01229374,-0.001142172
1,0.999459459,0,-0.014864865,0,0,0,0,52.0478208,420.8350837,17.85010506,-0.002827897,-0.002609359,27.2961561,2.22E-05,5.78E-05,-3.33E-07,2.80E-05,1.09E-05,3.97E-05,1771.356553,5587.216877,604.2316261,0.000178447,6.98E-05,919.7455513,7.638300606,48.18466733,-0.052862359
1.028378378,1,0,0.017567568,0,0,0,0,50.31667025,408.7938304,17.32172641,0.037346623,0.0402105,26.62705362,-7.45E-06,9.70E-05,-5.29E-07,4.86E-05,-2.16E-06,3.91E-05,1694.565729,5422.698825,580.135252,0.000320684,-2.75E-05,895.7975512,7.816380108,0,-0.013408138
